ID,DATE,TEXT,CRIME,ADDRESS,LATITUDE,LONGITUDE
1507502127614099457,2022-03-25 23:38:09,"THEFT - COLD at 3900 SE 92ND AVE, PORT [Portland Police #PP22000079908] 16:33 #pdx911 #portland #pdx #oregon https://t.co/jMcjjxgvbh",THEFT - COLD ," 3900 SE 92ND AVE, PORTLAND",45.493618,-122.568415
1507502378949382145,2022-03-25 23:39:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at NE ALDERWOOD RD / I205 FWY, PORT [Portland Police #PP22000079924] 16:13… https://t.co/W1chrJbhlM","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," NE ALDERWOOD RD / I205 FWY, PORTLAND",None,
1507502629298991109,2022-03-25 23:40:09,"THEFT - COLD at 6200 N ASTOR ST, PORT [Portland Police #PP22000079892] 15:41 #pdx911 #portland #pdx #oregon https://t.co/nk2QDyEDm1",THEFT - COLD ," 6200 N ASTOR ST, PORTLAND",45.595988,-122.728565
1507502879174631424,2022-03-25 23:41:09,"ASSAULT - COLD at 3700 N LOMBARD ST, PORT [Portland Police #PP22000080058] 16:28 #pdx911 #portland #pdx #oregon https://t.co/whakgNLd7H",ASSAULT - COLD ," 3700 N LOMBARD ST, PORTLAND",45.5771257,-122.6782005
1507503636854628357,2022-03-25 23:44:09,"UNWANTED PERSON at 6400 N INTERSTATE AVE, PORT [Portland Police #PP22000080052] 16:24 #pdx911 #portland #pdx #oregon https://t.co/lkLtQQ0ilF",UNWANTED PERSON ," 6400 N INTERSTATE AVE, PORTLAND",45.56876445,-122.68174595935356
1507504138287869952,2022-03-25 23:46:09,"UNWANTED PERSON at 3600 SE 38TH AVE, PORT [Portland Police #PP22000080077] 16:33 #pdx911 #portland #pdx #oregon https://t.co/hSolZEDvYl",UNWANTED PERSON ," 3600 SE 38TH AVE, PORTLAND",45.497089,-122.623778
1507504644284563456,2022-03-25 23:48:09,"THEFT - COLD at 0 N CENTER COURT ST, PORT [Portland Police #PP22000080005] 16:32 #pdx911 #portland #pdx #oregon https://t.co/NbDilIHvfJ",THEFT - COLD ," 0 N CENTER COURT ST, PORTLAND",45.5336357,-122.6677481
1507504894822952965,2022-03-25 23:49:09,"UNWANTED PERSON at 1400 SW JEFFERSON ST, PORT [Portland Police #PP22000080046] 15:31 #pdx911 #portland #pdx #oregon https://t.co/4WSvmo0Xpt",UNWANTED PERSON ," 1400 SW JEFFERSON ST, PORTLAND",45.517056,-122.688603
1507505145067683843,2022-03-25 23:50:09,"THREAT - COLD at 4100 SE HAWTHORNE BLVD, PORT [Portland Police #PP22000080057] 16:37 #pdx911 #portland #pdx #oregon https://t.co/TBC3hSDYAq",THREAT - COLD ," 4100 SE HAWTHORNE BLVD, PORTLAND",45.511953,-122.620012
1507505395199188992,2022-03-25 23:51:08,"ACCIDENT - INJURY at 6500 NE COLUMBIA BLVD, PORT [Portland Police #PP22000080055] 15:44 #pdx911 #portland #pdx… https://t.co/GOjjSMWdMH",ACCIDENT - INJURY ," 6500 NE COLUMBIA BLVD, PORTLAND",45.567705887665745,-122.5942271321055
1507505649495658496,2022-03-25 23:52:09,"DISTURBANCE - PRIORITY at 13100 SE STEPHENS ST, PORT [Portland Police #PP22000080062] 16:48 #pdx911 #portland #pdx… https://t.co/LbNlfV2A1t",DISTURBANCE - PRIORITY ," 13100 SE STEPHENS ST, PORTLAND",45.50892495,-122.5282191635782
1507507663319445508,2022-03-26 00:00:09,"THEFT - PRIORITY at 2600 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP22000079978] 16:29 #pdx911… https://t.co/e3YLUqsumA",THEFT - PRIORITY ," 2600 NE MARTIN LUTHER KING JR BLVD, PORTLAND",45.541381,-122.661484
1507508416410894338,2022-03-26 00:03:09,"UNWANTED PERSON at 1000 NE MULTNOMAH ST, PORT [Portland Police #PP22000080107] 16:46 #pdx911 #portland #pdx #oregon https://t.co/6vYcZQVJpz",UNWANTED PERSON ," 1000 NE MULTNOMAH ST, PORTLAND",45.53086825,-122.65559792018618
1507508917663780866,2022-03-26 00:05:08,"SHOTS FIRED at 9600 SE GLENWOOD ST, PORT [Portland Police #PP22000080092] 16:47 #pdx911 #portland #pdx #oregon https://t.co/VYLEUVZ0ar",SHOTS FIRED ," 9600 SE GLENWOOD ST, PORTLAND",45.473784,-122.56646147651009
1507509928658817027,2022-03-26 00:09:09,"UNWANTED PERSON at 2100 SW JEFFERSON ST, PORT [Portland Police #PP22000080070] 16:39 #pdx911 #portland #pdx #oregon https://t.co/2TWlAO9gMl",UNWANTED PERSON ," 2100 SW JEFFERSON ST, PORTLAND",45.5190171,-122.6985017
1507510179507671057,2022-03-26 00:10:09,"DISTURBANCE - PRIORITY at 1100 NE 102ND AVE, PORT [Portland Police #PP22000080009] 15:19 #pdx911 #portland #pdx… https://t.co/z66WJxA0qi",DISTURBANCE - PRIORITY ," 1100 NE 102ND AVE, PORTLAND",45.530732,-122.557969
1507510431916560387,2022-03-26 00:11:09,"ACCIDENT - INJURY at NB I205 FWY NO / NE GLISAN ST, PORT [Portland Police #PP22000080027] 15:14 #pdx911 #portland… https://t.co/NVxrJbOEEx",ACCIDENT - INJURY ," NB I205 FWY NO / NE GLISAN ST, PORTLAND",None,
1507510682442297345,2022-03-26 00:12:09,"DISTURBANCE - PRIORITY at 9200 NE GLISAN ST, PORT [Portland Police #PP22000080060] 17:09 #pdx911 #portland #pdx… https://t.co/liv6lOvaAz",DISTURBANCE - PRIORITY ," 9200 NE GLISAN ST, PORTLAND",45.5260402,-122.6230781
1507510755557470209,2022-03-26 00:12:26,"THEFT - PRIORITY at NE LIBERTY AVE / NE 16TH ST, GRSM [Gresham Police #PG22000010907] 16:47 #pdx911 #gresham #pdx… https://t.co/sdgbTKixRI",THEFT - PRIORITY ," NE LIBERTY AVE / NE 16TH ST, GRESHAM",None,
1507510931898523655,2022-03-26 00:13:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 8300 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP22000080026]… https://t.co/BXtyWibl5c","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 8300 NE MARTIN LUTHER KING JR BLVD, PORTLAND",45.5276015,-122.6618508
1507511186169888768,2022-03-26 00:14:09,"THEFT - COLD at 1500 N TOMAHAWK ISLAND DR, PORT [Portland Police #PP22000080016] 16:34 #pdx911 #portland #pdx… https://t.co/1xsOqtuBw3",THEFT - COLD ," 1500 N TOMAHAWK ISLAND DR, PORTLAND",45.61202965,-122.6837855
1507511437366685696,2022-03-26 00:15:09,"VEHICLE STOLEN - COLD at 3400 NE BROADWAY , PORT [Portland Police #PP22000079975] 16:58 #pdx911 #portland #pdx… https://t.co/u1z7R6eCaZ",VEHICLE STOLEN - COLD ," 3400 NE BROADWAY , PORTLAND",45.535071,-122.62932327586206
1507511688039346184,2022-03-26 00:16:09,"UNWANTED PERSON at 3500 NE 15TH AVE, PORT [Portland Police #PP22000080000] 17:10 #pdx911 #portland #pdx #oregon https://t.co/0Zv8YVrh3t",UNWANTED PERSON ," 3500 NE 15TH AVE, PORTLAND",45.548359,-122.650278
1507511937675915265,2022-03-26 00:17:08,"UNWANTED PERSON at 6300 NE 42ND AVE, PORT [Portland Police #PP22000079999] 17:00 #pdx911 #portland #pdx #oregon https://t.co/eQSJYzAXRq",UNWANTED PERSON ," 6300 NE 42ND AVE, PORTLAND",45.568689,-122.620262
1507512192567980037,2022-03-26 00:18:09,"THEFT - COLD at 2000 NW EVERETT ST, PORT [Portland Police #PP22000079968] 15:50 #pdx911 #portland #pdx #oregon https://t.co/RQjflogTI0",THEFT - COLD ," 2000 NW EVERETT ST, PORTLAND",45.52482,-122.692509
1507512265540468737,2022-03-26 00:18:26,"AREA CHECK at SE KANE DR / SE 1ST ST, GRSM [Gresham Police #PG22000010910] 17:14 #pdx911 #gresham #pdx #oregon https://t.co/w2qbqrfJIK",AREA CHECK ," SE KANE DR / SE 1ST ST, GRESHAM",None,
1507512740771815424,2022-03-26 00:20:20,"VANDALISM - COLD at 16800 NE HALSEY ST, GRSM [Gresham Police #PG22000010887] 16:47 #pdx911 #gresham #pdx #oregon https://t.co/bRSnW3bq1c",VANDALISM - COLD ," 16800 NE HALSEY ST, GRESHAM",45.534328,-122.489587
1507513197116342272,2022-03-26 00:22:09,"DISTURBANCE - PRIORITY at N BRYANT ST / N OATMAN AVE, PORT [Portland Police #PP22000080131] 17:11 #pdx911 #portland… https://t.co/ytA9LF5bkD",DISTURBANCE - PRIORITY ," N BRYANT ST / N OATMAN AVE, PORTLAND",None,
1507513702659997696,2022-03-26 00:24:09,"SUSPICIOUS - WITH WEAPON *H at 700 NE KILLINGSWORTH CT, PORT [Portland Police #PP22000080133] 17:12 #pdx911… https://t.co/unTKJfnhT5",SUSPICIOUS - WITH WEAPON *H ," 700 NE KILLINGSWORTH CT, PORTLAND",45.56219898989899,-122.6587597979798
1507513952502050819,2022-03-26 00:25:09,"THEFT - PRIORITY at 10200 NE CASCADES PKWY, PORT [Portland Police #PP22000080121] 17:09 #pdx911 #portland #pdx… https://t.co/RKSJDTqAL2",THEFT - PRIORITY ," 10200 NE CASCADES PKWY, PORTLAND",45.572237,-122.557785
1507514204823060482,2022-03-26 00:26:09,"THEFT - PRIORITY at 2100 SE CESAR E CHAVEZ BLVD, PORT [Portland Police #PP22000080113] 16:54 #pdx911 #portland #pdx… https://t.co/fsHtb6xA6y",THEFT - PRIORITY ," 2100 SE CESAR E CHAVEZ BLVD, PORTLAND",45.507935,-122.622591
1507514709968269312,2022-03-26 00:28:09,"UNWANTED PERSON at NE CESAR E CHAVEZ BLVD / NE HALSEY ST, PORT [Portland Police #PP22000080096] 17:12 #pdx911… https://t.co/6lbOeX40Lk",UNWANTED PERSON ," NE CESAR E CHAVEZ BLVD / NE HALSEY ST, PORTLAND",None,
1507514783024619522,2022-03-26 00:28:27,"VEHICLE STOLEN - COLD at 800 NW EASTMAN PKWY, GRSM [Gresham Police #PG22000010902] 16:00 #pdx911 #gresham #pdx… https://t.co/wUTyO2lmbj",VEHICLE STOLEN - COLD ," 800 NW EASTMAN PKWY, GRESHAM",45.5032188,-122.434591
1507514960020004866,2022-03-26 00:29:09,"VEHICLE STOLEN - COLD at 1100 SW 2ND AVE, PORT [Portland Police #PP22000080099] 16:42 #pdx911 #portland #pdx #oregon https://t.co/WqdSPDOdqJ",VEHICLE STOLEN - COLD ," 1100 SW 2ND AVE, PORTLAND",45.515174,-122.675943
1507515461277138949,2022-03-26 00:31:08,"DISTURBANCE - PRIORITY at 1000 SE 69TH AVE, PORT [Portland Police #PP22000080084] 17:11 #pdx911 #portland #pdx… https://t.co/Tq3d5hti7D",DISTURBANCE - PRIORITY ," 1000 SE 69TH AVE, PORTLAND",45.516033,-122.592102
1507515723777658883,2022-03-26 00:32:11,"VEHICLE STOLEN - COLD at 900 N HARBOUR DR, PORT [Portland Police #PP22000080126] 17:15 #pdx911 #portland #pdx… https://t.co/snDNitJuLF",VEHICLE STOLEN - COLD ," 900 N HARBOUR DR, PORTLAND",None,
1507515965566713860,2022-03-26 00:33:09,"UNWANTED PERSON at 4700 N LAGOON AVE, PORT [Portland Police #PP22000080094] 17:07 #pdx911 #portland #pdx #oregon https://t.co/RdoH9iv3RA",UNWANTED PERSON ," 4700 N LAGOON AVE, PORTLAND",45.5571355,-122.70159825
1507516471919869953,2022-03-26 00:35:09,"VEHICLE STOLEN - COLD at 11500 SE FOSTER RD, PORT [Portland Police #PP22000079861] 17:08 #pdx911 #portland #pdx… https://t.co/G3rX05Pfur",VEHICLE STOLEN - COLD ," 11500 SE FOSTER RD, PORTLAND",45.476341,-122.544641
1507516770130673669,2022-03-26 00:36:20,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 200 SW 38TH LOOP, GRSM [Gresham Police #PG22000010912] 17:33 #pdx911… https://t.co/5j072gEg5t","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 200 SW 38TH LOOP, GRESHAM",45.470605,-122.435957
1507516971381788673,2022-03-26 00:37:08,"ACCIDENT - HIT AND RUN - PRIORITY at 5100 SE WOODSTOCK BLVD, PORT [Portland Police #PP22000080124] 17:26 #pdx911… https://t.co/1aHle7sdiB",ACCIDENT - HIT AND RUN - PRIORITY ," 5100 SE WOODSTOCK BLVD, PORTLAND",45.479076,-122.609864
1507517225619505152,2022-03-26 00:38:09,"AREA CHECK at 5600 BLOCK NE PORTLAND HWY, PORT [Portland Police #PP22000079886] 17:17 #pdx911 #portland #pdx #oregon https://t.co/YdCsi7nKNN",AREA CHECK ," 5600 BLOCK NE PORTLAND HWY, PORTLAND",None,
1507517298084438018,2022-03-26 00:38:26,"VANDALISM - COLD at 16900 NE HALSEY ST, GRSM [Gresham Police #PG22000010903] 17:15 #pdx911 #gresham #pdx #oregon https://t.co/zMflE13EnN",VANDALISM - COLD ," 16900 NE HALSEY ST, GRESHAM",45.534446,-122.488949
1507517475176411138,2022-03-26 00:39:09,"VEHICLE STOLEN - COLD at 200 SW MEADE ST, PORT [Portland Police #PP22000080061] 17:28 #pdx911 #portland #pdx #oregon https://t.co/Is8RHgDYfw",VEHICLE STOLEN - COLD ," 200 SW MEADE ST, PORTLAND",45.502898,-122.679937
1507517729317670914,2022-03-26 00:40:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 5000 SE REX DR, PORT [Portland Police #PP22000080122] 17:33 #pdx911… https://t.co/WwMDUtS1El","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 5000 SE REX DR, PORTLAND",45.46724720873032,-122.61172800379852
1507518229547130881,2022-03-26 00:42:08,"THREAT - COLD at 9600 SE ELLIS ST, PORT [Portland Police #PP22000080138] 17:24 #pdx911 #portland #pdx #oregon https://t.co/sHYx4sgEOo",THREAT - COLD ," 9600 SE ELLIS ST, PORTLAND",45.481923,-122.56479
1507518483625508866,2022-03-26 00:43:09,"VEHICLE STOLEN - COLD at 7200 N WILLAMETTE BLVD, PORT [Portland Police #PP22000080101] 16:41 #pdx911 #portland #pdx… https://t.co/Mvw5BryNQc",VEHICLE STOLEN - COLD ," 7200 N WILLAMETTE BLVD, PORTLAND",45.58280300888528,-122.74364340228504
1507518733463347200,2022-03-26 00:44:09,"ASSAULT - PRIORITY at 11900 N JANTZEN DR, PORT [Portland Police #PP22000080019] 15:37 #pdx911 #portland #pdx #oregon https://t.co/BWFt647Z3i",ASSAULT - PRIORITY ," 11900 N JANTZEN DR, PORTLAND",45.60941271410594,-122.6779949588978
1507518987311013889,2022-03-26 00:45:09,"THEFT - PRIORITY at 12000 SE DIVISION ST, PORT [Portland Police #PP22000080088] 17:16 #pdx911 #portland #pdx #oregon https://t.co/W6ExxC2knt",THEFT - PRIORITY ," 12000 SE DIVISION ST, PORTLAND",45.504029,-122.539812
1507519237031559169,2022-03-26 00:46:09,"DISTURBANCE - PRIORITY at 2600 NE FREMONT DR, PORT [Portland Police #PP22000080059] 17:13 #pdx911 #portland #pdx… https://t.co/dMTpNW7lUx",DISTURBANCE - PRIORITY ," 2600 NE FREMONT DR, PORTLAND",45.541034,-122.569646
1507519491772538887,2022-03-26 00:47:09,"UNWANTED PERSON at 1600 NE WEIDLER ST, PORT [Portland Police #PP22000080143] 17:33 #pdx911 #portland #pdx #oregon https://t.co/v6nqTXRTyi",UNWANTED PERSON ," 1600 NE WEIDLER ST, PORTLAND",45.534224,-122.649294
1507519741757313026,2022-03-26 00:48:09,"UNWANTED PERSON at 5900 NE 60TH AVE, PORT [Portland Police #PP22000080098] 17:32 #pdx911 #portland #pdx #oregon https://t.co/KVn4BBnN9p",UNWANTED PERSON ," 5900 NE 60TH AVE, PORTLAND",45.565225,-122.600708
1507520243777691657,2022-03-26 00:50:09,"TRIMET INCIDENT - PRIORITY at 0 NE HOLLADAY ST, PORT [Portland Police #PP22000080149] 17:32 #pdx911 #portland #pdx… https://t.co/ERpOxx3pcD",TRIMET INCIDENT - PRIORITY ," 0 NE HOLLADAY ST, PORTLAND",45.5301874,-122.6643123
1507520797350371329,2022-03-26 00:52:21,"TRIMET INCIDENT - PRIORITY at 18700 E BURNSIDE ST, GRSM [Gresham Police #PG22000010915] 17:48 #pdx911 #gresham #pdx… https://t.co/MXoJ8KN6Gh",TRIMET INCIDENT - PRIORITY ," 18700 E BURNSIDE ST, GRESHAM",45.52040696969697,-122.47069105050504
1507520998332985351,2022-03-26 00:53:09,"DISTURBANCE - PRIORITY at 400 N KILLINGSWORTH ST, PORT [Portland Police #PP22000080117] 17:27 #pdx911 #portland… https://t.co/f1O4LowGcO",DISTURBANCE - PRIORITY ," 400 N KILLINGSWORTH ST, PORTLAND",45.56261,-122.670829
1507521253057343490,2022-03-26 00:54:09,"ASSAULT - PRIORITY at 100 SE 13TH AVE, PORT [Portland Police #PP22000080033] 15:19 #pdx911 #portland #pdx #oregon https://t.co/Cdb0Bfapvt",ASSAULT - PRIORITY ," 100 SE 13TH AVE, PORTLAND",45.522063,-122.652479
1507521753832038402,2022-03-26 00:56:09,"THEFT - COLD at 10100 NE CASCADES PKWY, PORT [Portland Police #PP22000079876] 17:21 #pdx911 #portland #pdx #oregon https://t.co/H6j5GswH4u",THEFT - COLD ," 10100 NE CASCADES PKWY, PORTLAND",45.572631,-122.558807
1507522258398429186,2022-03-26 00:58:09,"AREA CHECK at 12000 SE BUSH ST, PORT [Portland Police #PP22000080170] 17:46 #pdx911 #portland #pdx #oregon https://t.co/4y8ACDWRMj",AREA CHECK ," 12000 SE BUSH ST, PORTLAND",45.49437449056604,-122.5395629245283
1507523014627577856,2022-03-26 01:01:09,"SUSPICIOUS - WITH WEAPON *H at NE VANCOUVER WAY / NE GERTZ RD, PORT [Portland Police #PP22000080080] 16:14 #pdx911… https://t.co/p1kh3Lyggy",SUSPICIOUS - WITH WEAPON *H ," NE VANCOUVER WAY / NE GERTZ RD, PORTLAND",None,
1507523515989184515,2022-03-26 01:03:09,"UNWANTED PERSON at 7900 SE MILWAUKIE AVE, PORT [Portland Police #PP22000080115] 17:23 #pdx911 #portland #pdx #oregon https://t.co/q0CfjasaJX",UNWANTED PERSON ," 7900 SE MILWAUKIE AVE, PORTLAND",45.467002,-122.647785
1507524271299465220,2022-03-26 01:06:09,"THEFT - COLD at 5900 NE SANDY BLVD, PORT [Portland Police #PP22000080130] 17:49 #pdx911 #portland #pdx #oregon https://t.co/E64LWWFB41",THEFT - COLD ," 5900 NE SANDY BLVD, PORTLAND",45.543008,-122.602307
1507524772552347648,2022-03-26 01:08:08,"VEHICLE STOLEN - COLD at 10300 NE SANDY BLVD, PORT [Portland Police #PP22000080183] 18:04 #pdx911 #portland #pdx… https://t.co/OsifVcJwGe",VEHICLE STOLEN - COLD ," 10300 NE SANDY BLVD, PORTLAND",45.558928,-122.556582
1507526285370671107,2022-03-26 01:14:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 135TH AVE / SE STARK ST, PORT [Portland Police #PP22000080165] 18:09… https://t.co/Tupokhft1O","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," SE 135TH AVE / SE STARK ST, PORTLAND",None,
1507527290149761024,2022-03-26 01:18:09,"DISTURBANCE - COLD at 5000 N FESSENDEN ST, PORT [Portland Police #PP22000080144] 17:21 #pdx911 #portland #pdx… https://t.co/WrfcPSzPAB",DISTURBANCE - COLD ," 5000 N FESSENDEN ST, PORTLAND",45.59112428933432,-122.71841868948208
1507527540105101314,2022-03-26 01:19:08,"SHOOTING - WITH WEAPON *H at 3600 NE 82ND AVE, PORT [Portland Police #PP22000080014] 14:51 #pdx911 #portland #pdx… https://t.co/8LUkxmDfjl",SHOOTING - WITH WEAPON *H ," 3600 NE 82ND AVE, PORTLAND",45.54898,-122.578604
1507528551016198145,2022-03-26 01:23:09,"THREAT - COLD at 1300 SE 37TH AVE, PORT [Portland Police #PP22000080164] 18:01 #pdx911 #portland #pdx #oregon https://t.co/TM3alz4UqE",THREAT - COLD ," 1300 SE 37TH AVE, PORTLAND",45.513466,-122.625745
1507528802121154565,2022-03-26 01:24:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 4500 NE 95TH AVE, PORT [Portland Police #PP22000080198] 18:09 #pdx911… https://t.co/2qjcN7N8FO","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 4500 NE 95TH AVE, PORTLAND",45.555507,-122.564754
1507529052545961989,2022-03-26 01:25:09,"ACCIDENT - UNKNOWN INJURY at 11600 NW GERMANTOWN RD, PORT [Portland Police #PP22000080194] 18:05 #pdx911 #portland… https://t.co/pwIGLPpfhx",ACCIDENT - UNKNOWN INJURY ," 11600 NW GERMANTOWN RD, PORTLAND",45.5847834,-122.8160025
1507529302941655043,2022-03-26 01:26:09,"HAZARD - HAZARDOUS CONDITION at N VANCOUVER AVE / N BROADWAY, PORT [Portland Police #PP22000080193] 18:03 #pdx911… https://t.co/pSWCr85g98",HAZARD - HAZARDOUS CONDITION ," N VANCOUVER AVE / N BROADWAY, PORTLAND",None,
1507529557221335041,2022-03-26 01:27:09,"ASSAULT - PRIORITY at 12300 NE HALSEY ST, PORT [Portland Police #PP22000080159] 17:38 #pdx911 #portland #pdx #oregon https://t.co/RaeFJ44QqQ",ASSAULT - PRIORITY ," 12300 NE HALSEY ST, PORTLAND",45.53348093033339,-122.53658110416032
1507530060655656964,2022-03-26 01:29:09,"THREAT - PRIORITY at 9900 N WHITAKER RD, PORT [Portland Police #PP22000080187] 18:19 #pdx911 #portland #pdx #oregon https://t.co/NRL3pS8gKY",THREAT - PRIORITY ," 9900 N WHITAKER RD, PORTLAND",45.59397759335935,-122.6820071292844
1507530311550529540,2022-03-26 01:30:09,"AREA CHECK at NE 148TH AVE / NE SANDY BLVD, PORT [Portland Police #PP22000080188] 17:59 #pdx911 #portland #pdx… https://t.co/X47jgj46Zk",AREA CHECK ," NE 148TH AVE / NE SANDY BLVD, PORTLAND",None,
1507530566778105856,2022-03-26 01:31:10,"HAZARD - HAZARDOUS CONDITION at NB I405 FWY SO / SW 4TH AVE, PORT [Portland Police #PP22000080127] 17:08 #pdx911… https://t.co/YnP3tq7gP0",HAZARD - HAZARDOUS CONDITION ," NB I405 FWY SO / SW 4TH AVE, PORTLAND",None,
1507531572421234689,2022-03-26 01:35:10,"SUSPICIOUS - WITH WEAPON *H at 11200 SE DIVISION ST, PORT [Portland Police #PP22000080201] 18:10 #pdx911 #portland… https://t.co/rp98RKiBs0",SUSPICIOUS - WITH WEAPON *H ," 11200 SE DIVISION ST, PORTLAND",45.504108,-122.547834
1507532328083632135,2022-03-26 01:38:10,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 76TH AVE / SE DUKE ST, PORT [Portland Police #PP22000080195] 18:28… https://t.co/Q0isiqhqwM","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," SE 76TH AVE / SE DUKE ST, PORTLAND",None,
1507532402234896386,2022-03-26 01:38:27,"AREA CHECK at 400 NW BURNSIDE RD, GRSM [Gresham Police #PG22000010925] 18:33 #pdx911 #gresham #pdx #oregon https://t.co/WlL01Mj3H6",AREA CHECK ," 400 NW BURNSIDE RD, GRESHAM",45.509794,-122.434912
1507533333818925058,2022-03-26 01:42:10,"THEFT - PRIORITY at 5000 SE 82ND AVE, PORT [Portland Police #PP22000080209] 18:36 #pdx911 #portland #pdx #oregon https://t.co/ZSa4Jgy2TU",THEFT - PRIORITY ," 5000 SE 82ND AVE, PORTLAND",45.486411,-122.578758
1507533584663470089,2022-03-26 01:43:09,"THREAT - WITH WEAPON *H at NE 7TH AVE / NE CHURCH ST, PORT [Portland Police #PP22000080176] 17:50 #pdx911 #portland… https://t.co/x2E9uqUS66",THREAT - WITH WEAPON *H ," NE 7TH AVE / NE CHURCH ST, PORTLAND",None,
1507534338090491917,2022-03-26 01:46:09,"AREA CHECK at 2100 NW 33RD AVE, PORT [Portland Police #PP22000080177] 18:09 #pdx911 #portland #pdx #oregon https://t.co/tu3u40ZXHR",AREA CHECK ," 2100 NW 33RD AVE, PORTLAND",45.537438,-122.715909
1507534640093044738,2022-03-26 01:47:21,"SUSPICIOUS - PRIORITY at 1000 SW HIGHLAND DR, GRSM [Gresham Police #PG22000010918] 18:08 #pdx911 #gresham #pdx… https://t.co/Gz5jEENTom",SUSPICIOUS - PRIORITY ," 1000 SW HIGHLAND DR, GRESHAM",45.48950522222222,-122.4754161111111
1507534843147862018,2022-03-26 01:48:09,"VEHICLE STOLEN - COLD at 4700 SE 52ND AVE, PORT [Portland Police #PP22000080190] 18:39 #pdx911 #portland #pdx… https://t.co/RfKGH3XfB3",VEHICLE STOLEN - COLD ," 4700 SE 52ND AVE, PORTLAND",45.488975,-122.608788
1507535345092644872,2022-03-26 01:50:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 4300 NE 88TH AVE, PORT [Portland Police #PP22000080074] 17:46 #pdx911… https://t.co/R7H3pZzvD3","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 4300 NE 88TH AVE, PORTLAND",45.553695,-122.57003
1507535848702717954,2022-03-26 01:52:09,"UNWANTED PERSON at 1200 N ANCHOR WAY, PORT [Portland Police #PP22000080203] 18:30 #pdx911 #portland #pdx #oregon https://t.co/t9gxNM25XZ",UNWANTED PERSON ," 1200 N ANCHOR WAY, PORTLAND",45.6036699,-122.67964756585968
1507536351612514307,2022-03-26 01:54:09,"SHOTS FIRED at 15800 SE HARRISON ST, PORT [Portland Police #PP22000080150] 18:35 #pdx911 #portland #pdx #oregon https://t.co/GcsGOMzG4h",SHOTS FIRED ," 15800 SE HARRISON ST, PORTLAND",45.508713,-122.500251
1507536424282689536,2022-03-26 01:54:26,"VANDALISM - COLD at 2400 SE BURNSIDE RD, GRSM [Gresham Police #PG22000010916] 18:14 #pdx911 #gresham #pdx #oregon https://t.co/Wv7Trizh9N",VANDALISM - COLD ," 2400 SE BURNSIDE RD, GRESHAM",45.4972494,-122.4090389
1507537914389209092,2022-03-26 02:00:22,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 2000 NE BURNSIDE RD, GRSM [Gresham Police #PG22000010926] 18:50 #pdx911… https://t.co/Xmay0ENOOG","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 2000 NE BURNSIDE RD, GRESHAM",45.499737350000004,-122.41234874736143
1507539120687808513,2022-03-26 02:05:09,"THREAT - PRIORITY at 8100 N HAVEN AVE, PORT [Portland Police #PP22000080087] 18:52 #pdx911 #portland #pdx #oregon https://t.co/NSZkCgqOmb",THREAT - PRIORITY ," 8100 N HAVEN AVE, PORTLAND",45.582971,-122.718358
1507539370672214019,2022-03-26 02:06:09,"DISTURBANCE - WITH WEAPON *H at 2500 SE 109TH AVE, PORT [Portland Police #PP22000080233] 18:42 #pdx911 #portland… https://t.co/OHxKaiwYad",DISTURBANCE - WITH WEAPON *H ," 2500 SE 109TH AVE, PORTLAND",45.504098,-122.551223
1507539623462924291,2022-03-26 02:07:09,"VEHICLE STOLEN - COLD at 1100 SW 2ND AVE, PORT [Portland Police #PP22000080205] 18:22 #pdx911 #portland #pdx #oregon https://t.co/GmSbloYV9z",VEHICLE STOLEN - COLD ," 1100 SW 2ND AVE, PORTLAND",45.515174,-122.675943
1507539875641188353,2022-03-26 02:08:09,"DISTURBANCE - PRIORITY at 700 NE BROADWAY , PORT [Portland Police #PP22000080182] 17:53 #pdx911 #portland #pdx… https://t.co/gsJmpwZQFN",DISTURBANCE - PRIORITY ," 700 NE BROADWAY , PORTLAND",45.534976,-122.658424
