id,title,subtitle,href,rel,updated,name,email,icon,summary,category,published,point,content
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099772","ACCIDENT - NON INJURY at SW CAPITOL HWY & BARBUR BLVD RAMP / SW BARBUR BLVD, PORT",,,,2022-04-15T08:55:12.0-07:00,,,,"ACCIDENT - NON INJURY at SW CAPITOL HWY & BARBUR BLVD RAMP / SW BARBUR BLVD, PORT [Portland Police #PP22000099772]",,2022-04-15T07:02:51.0-07:00,45.482499 -122.680556,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099772</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - NON INJURY</dd>
						<dt>Address:</dt>
						<dd>SW CAPITOL HWY & BARBUR BLVD RAMP / SW BARBUR BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:55:12 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099771","ACCIDENT - HIT & RUN - PRIORITY at 6900 SE 72ND AVE, PORT",,,,2022-04-15T07:01:10.0-07:00,,,,"ACCIDENT - HIT & RUN - PRIORITY at 6900 SE 72ND AVE, PORT [Portland Police #PP22000099771]",,2022-04-15T07:00:58.0-07:00,45.472839 -122.589651,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099771</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - HIT & RUN - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>6900 SE 72ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 7:01:10 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099753","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 51ST AVE / SE TIBBETTS ST, PORT",,,,2022-04-15T08:01:50.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 51ST AVE / SE TIBBETTS ST, PORT [Portland Police #PP22000099753]",,2022-04-15T06:59:05.0-07:00,45.500286 -122.610102,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099753</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>SE 51ST AVE / SE TIBBETTS ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:01:50 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099770","DISTURBANCE - PRIORITY at 16800 SE POWELL BLVD, PORT",,,,2022-04-15T07:55:15.0-07:00,,,,"DISTURBANCE - PRIORITY at 16800 SE POWELL BLVD, PORT [Portland Police #PP22000099770]",,2022-04-15T06:56:01.0-07:00,45.493338 -122.489820,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099770</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>16800 SE POWELL BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 7:55:15 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099769","SHOTS FIRED at 14500 NE FREMONT CT, PORT",,,,2022-04-15T08:06:30.0-07:00,,,,"SHOTS FIRED at 14500 NE FREMONT CT, PORT [Portland Police #PP22000099769]",,2022-04-15T06:52:51.0-07:00,45.546488 -122.513100,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099769</dd>
						<dt>Call Type:</dt>
						<dd>SHOTS FIRED</dd>
						<dt>Address:</dt>
						<dd>14500 NE FREMONT CT, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:06:30 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099767","THREAT - WITH WEAPON *H at 2900 SE BELMONT ST, PORT",,,,2022-04-15T07:34:23.0-07:00,,,,"THREAT - WITH WEAPON *H at 2900 SE BELMONT ST, PORT [Portland Police #PP22000099767]",,2022-04-15T06:45:14.0-07:00,45.516467 -122.635083,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099767</dd>
						<dt>Call Type:</dt>
						<dd>THREAT - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>2900 SE BELMONT ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 7:34:23 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099765","DISTURBANCE - PRIORITY at 300 NW 19TH AVE, PORT",,,,2022-04-15T06:50:35.0-07:00,,,,"DISTURBANCE - PRIORITY at 300 NW 19TH AVE, PORT [Portland Police #PP22000099765]",,2022-04-15T06:39:42.0-07:00,45.525310 -122.690584,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099765</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>300 NW 19TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:50:35 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PG22000013731","ANIMAL PROBLEM at 5100 SE JENNE RD, MULT",,,,2022-04-15T08:43:42.0-07:00,,,,"ANIMAL PROBLEM at 5100 SE JENNE RD, MULT [Gresham Police #PG22000013731]",,2022-04-15T06:38:14.0-07:00,45.485197 -122.483368,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013731</dd>
						<dt>Call Type:</dt>
						<dd>ANIMAL PROBLEM</dd>
						<dt>Address:</dt>
						<dd>5100 SE JENNE RD, MULT</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:43:42 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099761","ACCIDENT - UNKNOWN INJURY at SW BARBUR BLVD / SW CAPITOL HWY, PORT",,,,2022-04-15T08:15:32.0-07:00,,,,"ACCIDENT - UNKNOWN INJURY at SW BARBUR BLVD / SW CAPITOL HWY, PORT [Portland Police #PP22000099761]",,2022-04-15T06:28:40.0-07:00,45.480699 -122.680276,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099761</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - UNKNOWN INJURY</dd>
						<dt>Address:</dt>
						<dd>SW BARBUR BLVD / SW CAPITOL HWY, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:15:32 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099760","HAZARD - HAZARDOUS CONDITION at SE HAWTHORNE BLVD / SE MARTIN LUTHER KING JR BLVD, PORT",,,,2022-04-15T06:33:32.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at SE HAWTHORNE BLVD / SE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP22000099760]",,2022-04-15T06:22:21.0-07:00,45.511969 -122.661832,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099760</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>SE HAWTHORNE BLVD / SE MARTIN LUTHER KING JR BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:33:32 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099759","VANDALISM - COLD at NE MARTIN LUTHER KING JR BLVD / NE AINSWORTH ST, PORT",,,,2022-04-15T08:06:25.0-07:00,,,,"VANDALISM - COLD at NE MARTIN LUTHER KING JR BLVD / NE AINSWORTH ST, PORT [Portland Police #PP22000099759]",,2022-04-15T06:18:59.0-07:00,45.566408 -122.661407,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099759</dd>
						<dt>Call Type:</dt>
						<dd>VANDALISM - COLD</dd>
						<dt>Address:</dt>
						<dd>NE MARTIN LUTHER KING JR BLVD / NE AINSWORTH ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:06:25 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099757","BURGLARY - COLD at 2800 NE MARTIN LUTHER KING JR BLVD, PORT",,,,2022-04-15T08:33:32.0-07:00,,,,"BURGLARY - COLD at 2800 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP22000099757]",,2022-04-15T06:11:39.0-07:00,45.543319 -122.661336,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099757</dd>
						<dt>Call Type:</dt>
						<dd>BURGLARY - COLD</dd>
						<dt>Address:</dt>
						<dd>2800 NE MARTIN LUTHER KING JR BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:33:32 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099755","VANDALISM - PRIORITY at 4400 SW MULTNOMAH BLVD, PORT",,,,2022-04-15T06:27:20.0-07:00,,,,"VANDALISM - PRIORITY at 4400 SW MULTNOMAH BLVD, PORT [Portland Police #PP22000099755]",,2022-04-15T06:06:14.0-07:00,45.466989 -122.722744,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099755</dd>
						<dt>Call Type:</dt>
						<dd>VANDALISM - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>4400 SW MULTNOMAH BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:27:20 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099752","HAZARD - HAZARDOUS CONDITION at NE PRESCOTT ST / NE 82ND AVE, PORT",,,,2022-04-15T07:30:15.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at NE PRESCOTT ST / NE 82ND AVE, PORT [Portland Police #PP22000099752]",,2022-04-15T06:05:23.0-07:00,45.555424 -122.578618,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099752</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>NE PRESCOTT ST / NE 82ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 7:30:15 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099748","THEFT - PRIORITY at 0 SE 24TH AVE, PORT",,,,2022-04-15T06:05:02.0-07:00,,,,"THEFT - PRIORITY at 0 SE 24TH AVE, PORT [Portland Police #PP22000099748]",,2022-04-15T05:53:45.0-07:00,45.522338 -122.641291,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099748</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>0 SE 24TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:05:02 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099743","NOISE DISTURBANCE at NW 21ST AVE / NW IRVING ST, PORT",,,,2022-04-15T05:36:52.0-07:00,,,,"NOISE DISTURBANCE at NW 21ST AVE / NW IRVING ST, PORT [Portland Police #PP22000099743]",,2022-04-15T05:36:03.0-07:00,45.527725 -122.694476,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099743</dd>
						<dt>Call Type:</dt>
						<dd>NOISE DISTURBANCE</dd>
						<dt>Address:</dt>
						<dd>NW 21ST AVE / NW IRVING ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 5:36:52 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099741","VEHICLE STOLEN - PRIORITY at 4500 NE RODNEY AVE, PORT",,,,2022-04-15T05:54:37.0-07:00,,,,"VEHICLE STOLEN - PRIORITY at 4500 NE RODNEY AVE, PORT [Portland Police #PP22000099741]",,2022-04-15T05:32:48.0-07:00,45.555712 -122.664877,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099741</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>4500 NE RODNEY AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 5:54:37 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099737","VEHICLE STOLEN - COLD at 12600 SE MILL CT, PORT",,,,2022-04-15T06:12:32.0-07:00,,,,"VEHICLE STOLEN - COLD at 12600 SE MILL CT, PORT [Portland Police #PP22000099737]",,2022-04-15T05:32:35.0-07:00,45.511075 -122.533525,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099737</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>12600 SE MILL CT, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:12:32 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099742","SUSPICIOUS - PRIORITY at 3600 SE 8TH AVE, PORT",,,,2022-04-15T05:38:57.0-07:00,,,,"SUSPICIOUS - PRIORITY at 3600 SE 8TH AVE, PORT [Portland Police #PP22000099742]",,2022-04-15T05:32:30.0-07:00,45.496666 -122.657563,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099742</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>3600 SE 8TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 5:38:57 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099740","DISTURBANCE - PRIORITY at 4700 SW SLAVIN RD, PORT",,,,2022-04-15T05:44:33.0-07:00,,,,"DISTURBANCE - PRIORITY at 4700 SW SLAVIN RD, PORT [Portland Police #PP22000099740]",,2022-04-15T05:27:19.0-07:00,45.488643 -122.680362,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099740</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>4700 SW SLAVIN RD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 5:44:33 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099739","ROBBERY - WITH WEAPON *H at 2100 NE 82ND AVE, PORT",,,,2022-04-15T07:22:49.0-07:00,,,,"ROBBERY - WITH WEAPON *H at 2100 NE 82ND AVE, PORT [Portland Police #PP22000099739]",,2022-04-15T05:24:33.0-07:00,45.537489 -122.578636,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099739</dd>
						<dt>Call Type:</dt>
						<dd>ROBBERY - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>2100 NE 82ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 7:22:49 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099738","ROBBERY - WITH WEAPON *H at 10400 SE STARK ST, PORT",,,,2022-04-15T06:32:14.0-07:00,,,,"ROBBERY - WITH WEAPON *H at 10400 SE STARK ST, PORT [Portland Police #PP22000099738]",,2022-04-15T05:11:01.0-07:00,45.518670 -122.556120,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099738</dd>
						<dt>Call Type:</dt>
						<dd>ROBBERY - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>10400 SE STARK ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:32:14 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099736","THEFT - PRIORITY at 500 SE GRAND AVE, PORT",,,,2022-04-15T06:24:35.0-07:00,,,,"THEFT - PRIORITY at 500 SE GRAND AVE, PORT [Portland Police #PP22000099736]",,2022-04-15T05:08:12.0-07:00,45.518980 -122.660928,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099736</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>500 SE GRAND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 6:24:35 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099731","VEHICLE STOLEN - COLD at 16300 SE HAIG ST, PORT",,,,2022-04-15T04:52:06.0-07:00,,,,"VEHICLE STOLEN - COLD at 16300 SE HAIG ST, PORT [Portland Police #PP22000099731]",,2022-04-15T04:45:25.0-07:00,45.497998 -122.495269,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099731</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>16300 SE HAIG ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:52:06 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099642","ASSAULT - PRIORITY at 5500 NE DAVIS ST, PORT",,,,2022-04-15T07:31:44.0-07:00,,,,"ASSAULT - PRIORITY at 5500 NE DAVIS ST, PORT [Portland Police #PP22000099642]",,2022-04-15T04:44:16.0-07:00,45.524063 -122.606755,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099642</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>5500 NE DAVIS ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 7:31:44 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PG22000013725","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE HWY 26 / SE POWELL VALLEY RD, GRSM",,,,2022-04-15T04:45:44.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE HWY 26 / SE POWELL VALLEY RD, GRSM [Gresham Police #PG22000013725]",,2022-04-15T04:41:27.0-07:00,45.493683 -122.405543,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013725</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>SE HWY 26 / SE POWELL VALLEY RD, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:45:44 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099726","VEHICLE STOLEN - COLD at 12400 N SOUTH SHORE , PORT",,,,2022-04-15T04:56:21.0-07:00,,,,"VEHICLE STOLEN - COLD at 12400 N SOUTH SHORE , PORT [Portland Police #PP22000099726]",,2022-04-15T04:36:05.0-07:00,45.614059 -122.689729,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099726</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>12400 N SOUTH SHORE , PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:56:21 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PG22000013723","BURGLARY - COLD at 21100 SE STARK ST, GRSM",,,,2022-04-15T05:09:19.0-07:00,,,,"BURGLARY - COLD at 21100 SE STARK ST, GRSM [Gresham Police #PG22000013723]",,2022-04-15T04:32:42.0-07:00,45.518724 -122.445252,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013723</dd>
						<dt>Call Type:</dt>
						<dd>BURGLARY - COLD</dd>
						<dt>Address:</dt>
						<dd>21100 SE STARK ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 5:09:19 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099709","NOISE DISTURBANCE at 3900 N INTERSTATE AVE, PORT",,,,2022-04-15T04:52:45.0-07:00,,,,"NOISE DISTURBANCE at 3900 N INTERSTATE AVE, PORT [Portland Police #PP22000099709]",,2022-04-15T04:31:17.0-07:00,45.551744 -122.680729,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099709</dd>
						<dt>Call Type:</dt>
						<dd>NOISE DISTURBANCE</dd>
						<dt>Address:</dt>
						<dd>3900 N INTERSTATE AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:52:45 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099727","ASSAULT - PRIORITY at 11200 SE DIVISION ST, PORT",,,,2022-04-15T04:33:43.0-07:00,,,,"ASSAULT - PRIORITY at 11200 SE DIVISION ST, PORT [Portland Police #PP22000099727]",,2022-04-15T04:24:20.0-07:00,45.504575 -122.547119,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099727</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>11200 SE DIVISION ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:33:43 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099723","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 12100 E BURNSIDE ST, PORT",,,,2022-04-15T04:28:04.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 12100 E BURNSIDE ST, PORT [Portland Police #PP22000099723]",,2022-04-15T04:22:55.0-07:00,45.522096 -122.538130,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099723</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>12100 E BURNSIDE ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:28:04 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099701","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 9600 N VAN HOUTEN AVE, PORT",,,,2022-04-15T05:47:41.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 9600 N VAN HOUTEN AVE, PORT [Portland Police #PP22000099701]",,2022-04-15T04:20:11.0-07:00,45.592356 -122.723379,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099701</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>9600 N VAN HOUTEN AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 5:47:41 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099724","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at NE 102ND AVE / NE HALSEY ST, PORT",,,,2022-04-15T04:19:33.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at NE 102ND AVE / NE HALSEY ST, PORT [Portland Police #PP22000099724]",,2022-04-15T04:17:56.0-07:00,45.533538 -122.558060,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099724</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>NE 102ND AVE / NE HALSEY ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:19:33 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099722","UNWANTED PERSON at 100 NE COLUMBIA BLVD, PORT",,,,2022-04-15T04:38:29.0-07:00,,,,"UNWANTED PERSON at 100 NE COLUMBIA BLVD, PORT [Portland Police #PP22000099722]",,2022-04-15T04:15:27.0-07:00,45.580929 -122.664964,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099722</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>100 NE COLUMBIA BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:38:29 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099718","UNWANTED PERSON at 1300 SW PARK AVE, PORT",,,,2022-04-15T04:20:30.0-07:00,,,,"UNWANTED PERSON at 1300 SW PARK AVE, PORT [Portland Police #PP22000099718]",,2022-04-15T04:14:47.0-07:00,45.515394 -122.683993,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099718</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>1300 SW PARK AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:20:30 AM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099675","UNWANTED PERSON at 900 N HAYDEN ISLAND DR, PORT",,,,2022-04-15T04:29:02.0-07:00,,,,"UNWANTED PERSON at 900 N HAYDEN ISLAND DR, PORT [Portland Police #PP22000099675]",,2022-04-15T04:10:15.0-07:00,45.612910 -122.675381,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099675</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>900 N HAYDEN ISLAND DR, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 4:29:02 AM PDT</dd>
					</dl>"
